,idx,beta,pval,cilb,ciub,i2,tau2,symbol
ENSG00000196616.11,14130,-5.87856376398325,3.19677688226246e-32,-6.8535980999649,-4.9035294280016,98.5347708122983,5.31929552363583,ADH1B
ENSG00000187758.6,6670,-4.10730688660096,5.81261382912398e-16,-5.10199278874003,-3.11262098446189,97.5938947531509,5.4044111785175,ADH1A
ENSG00000248144.4,56043,-3.76776052258792,4.60492128617669e-15,-4.71001292085723,-2.8255081243186,98.3700081757891,4.78871963719246,ADH1C
ENSG00000163114.5,10304,0.817362934569057,9.59092526617057e-13,0.592875116764312,1.0418507523738,71.8314829501015,0.173633341805366,PDHA2
ENSG00000111640.13,20678,0.839693245225063,3.15766796542886e-11,0.591800106583416,1.08758638386671,97.8806756843421,0.332483668056298,GAPDH
ENSG00000124253.10,3901,-3.42000213353763,1.85417190541111e-10,-4.47180279759045,-2.36820146948481,96.9485222644057,5.78684964809863,PCK1
ENSG00000111275.11,11667,-1.39173503439733,1.68064766918371e-09,-1.84439840835785,-0.939071660436817,99.0969249761711,1.16384878061186,ALDH2
ENSG00000166800.8,38871,-1.34211618020429,2.92483103198962e-09,-1.78527734372989,-0.898955016678686,90.5113889524943,0.902913438479603,LDHAL6A
ENSG00000102144.12,15761,0.445081777813966,1.03033991049652e-06,0.266533220771539,0.623630334856394,97.0717831935134,0.171168109186553,PGK1
ENSG00000159322.16,12988,0.448257308452322,1.28401458192678e-06,0.266817891277828,0.629696725626816,98.3638774646407,0.181695670262199,ADPGK
ENSG00000067225.16,16051,0.821798626300204,2.7125961181242e-06,0.478473731415615,1.16512352118479,98.9654678954086,0.673091053778724,PKM
ENSG00000111669.13,31395,0.515925011299144,4.92166506454313e-06,0.294565023199173,0.737284999399114,98.2524048961701,0.277661686892819,TPI1
ENSG00000106633.14,1904,-1.2604768178676,8.75317929661031e-06,-1.81615708563883,-0.70479655009637,97.1323294045232,1.70585566145457,GCK
ENSG00000198099.7,4324,-3.08637442207073,1.10955777796737e-05,-4.46286506182305,-1.70988378231841,98.2657992681804,10.0510862839171,ADH4
ENSG00000143149.11,13556,-0.544332278001789,1.83908974946492e-05,-0.793392963945254,-0.295271592058325,98.619743351724,0.356803051660805,ALDH9A1
ENSG00000170950.4,5706,1.75075404482832,3.02442789895412e-05,0.928192176120136,2.57331591353651,96.4245184451758,3.56939291467986,PGK2
ENSG00000149925.15,728,0.585269191760798,4.21672717347927e-05,0.305164112269217,0.865374271252379,98.3630492003132,0.43915886904207,ALDOA
ENSG00000105220.13,42666,0.496138217657273,8.50454415189091e-05,0.248687136625439,0.743589298689107,98.2347566637733,0.347764512788546,GPI
ENSG00000152254.9,57984,-1.62486607214997,0.000181875376221181,-2.47571431873675,-0.7740178255632,92.1863129788125,3.44844930921729,G6PC2
ENSG00000131069.18,58354,-0.55731906982956,0.000189071842805,-0.849917645681896,-0.264720493977224,98.086924801477,0.454523034961653,ACSS2
ENSG00000136872.16,20142,-2.44202175682406,0.000247381537923751,-3.74797884663233,-1.13606466701579,99.0141135667201,9.42016728399002,ALDOB
ENSG00000074800.12,2765,0.497049722815471,0.000321167480004803,0.226258180238801,0.76784126539214,98.3162235210727,0.41578318025837,ENO1
ENSG00000168291.11,10321,-0.343990192169916,0.00034059382721657,-0.532196105814449,-0.155784278525382,98.5242514170652,0.205865538475849,PDHB
ENSG00000164904.14,43828,-0.538242770989021,0.000415431553983329,-0.837084716474837,-0.239400825503205,98.557918684263,0.499847690695502,ALDH7A1
ENSG00000072210.17,7048,-0.663740697789321,0.000581703788578922,-1.04191105628687,-0.285570339291774,99.0069273230471,0.800831598054354,ALDH3A2
ENSG00000079739.14,54934,-0.639410908630159,0.000793704684430861,-1.01295174085454,-0.265870076405774,98.9365856677844,0.775002551937364,PGM1
ENSG00000188316.12,24727,-0.703902601011711,0.000805970406246264,-1.11564010077588,-0.292165101247542,97.2590268832909,0.89846574327169,ENO4
ENSG00000131482.8,58885,-2.3447319101027,0.00105891055572267,-3.7482277412379,-0.941236078967499,97.3747300240756,10.516826355356,G6PC
ENSG00000197894.9,23471,-0.404421555007438,0.00106971972910644,-0.646710243853727,-0.16213286616115,98.4955678511818,0.335695948358875,ADH5
ENSG00000159399.8,54065,0.960218462369946,0.00155685164292132,0.365379761984875,1.55505716275502,98.5032471696441,1.94886742352165,HK2
ENSG00000172331.10,2410,0.327833727001632,0.00225632707820888,0.117456469022424,0.538210984980841,98.0554558546389,0.237490205909313,BPGM
